entity_index,num_replicates,modality
107575,3,Compound
107576,5,Compound
107577,6,Compound
107578,5,Compound
107579,3,Compound
107580,5,Compound
107581,5,Compound
107582,7,Compound
107583,3,Compound
107584,7,Compound
107585,6,Compound
107586,2,Compound
107587,6,Compound
107588,5,Compound
107589,7,Compound
107590,5,Compound
107591,7,Compound
107592,4,Compound
107593,4,Compound
107594,5,Compound
107595,4,Compound
107596,4,Compound
107597,5,Compound
107598,8,Compound
107599,7,Compound
107600,5,Compound
107601,4,Compound
107602,7,Compound
107603,4,Compound
107604,5,Compound
107605,6,Compound
107606,5,Compound
107607,7,Compound
107608,6,Compound
107609,4,Compound
107610,3,Compound
107611,7,Compound
107612,3,Compound
107613,4,Compound
107614,4,Compound
107615,3,Compound
107616,4,Compound
107617,3,Compound
107618,3,Compound
107619,4,Compound
107620,4,Compound
107621,4,Compound
107622,7,Compound
107623,7,Compound
107624,3,Compound
107625,4,Compound
107626,7,Compound
107627,8,Compound
107628,8,Compound
107629,7,Compound
107630,8,Compound
107631,5,Compound
107632,4,Compound
107633,3,Compound
107634,4,Compound
107635,7,Compound
107636,3,Compound
107637,4,Compound
107638,4,Compound
107639,5,Compound
107640,3,Compound
107641,7,Compound
107642,5,Compound
107643,4,Compound
107644,10,Compound
107645,5,Compound
107646,4,Compound
107647,7,Compound
107648,8,Compound
107649,4,Compound
107650,4,Compound
107651,3,Compound
107652,5,Compound
107653,5,Compound
107654,8,Compound
107655,7,Compound
107656,4,Compound
107657,3,Compound
107658,7,Compound
107659,7,Compound
107660,8,Compound
107661,4,Compound
107662,8,Compound
107663,5,Compound
107664,3,Compound
107665,6,Compound
107666,5,Compound
107667,7,Compound
107668,8,Compound
107669,5,Compound
107670,3,Compound
107671,4,Compound
107672,5,Compound
107673,7,Compound
107674,5,Compound
107675,3,Compound
107676,6,Compound
107677,3,Compound
107678,4,Compound
107679,15,Compound
107680,4,Compound
107681,4,Compound
107682,5,Compound
107683,3,Compound
107684,5,Compound
107685,5,Compound
107686,4,Compound
107687,5,Compound
107688,3,Compound
107689,5,Compound
107690,4,Compound
107691,3,Compound
107692,4,Compound
107693,7,Compound
107694,4,Compound
107695,3,Compound
107696,6,Compound
107697,8,Compound
107698,10,Compound
107699,4,Compound
107700,4,Compound
107701,3,Compound
107702,4,Compound
107703,5,Compound
107704,5,Compound
107705,5,Compound
107706,4,Compound
107707,4,Compound
107708,5,Compound
107709,3,Compound
107710,5,Compound
107711,3,Compound
107712,10,Compound
107713,5,Compound
107714,4,Compound
107715,7,Compound
107716,3,Compound
107717,3,Compound
107718,4,Compound
107719,4,Compound
107720,5,Compound
107721,3,Compound
107722,3,Compound
107723,4,Compound
107724,3,Compound
107725,4,Compound
107726,5,Compound
107727,7,Compound
107728,4,Compound
107729,8,Compound
107730,3,Compound
107731,3,Compound
107732,5,Compound
107733,6,Compound
107734,6,Compound
107735,4,Compound
107736,4,Compound
107737,3,Compound
107738,8,Compound
107739,3,Compound
107740,4,Compound
107741,6,Compound
107742,4,Compound
107743,6,Compound
107744,3,Compound
107745,9,Compound
107746,5,Compound
107747,7,Compound
107748,3,Compound
107749,7,Compound
107750,8,Compound
107751,5,Compound
107752,3,Compound
107753,3,Compound
107754,5,Compound
107755,4,Compound
107756,3,Compound
107757,7,Compound
107758,4,Compound
107759,8,Compound
107760,3,Compound
107761,5,Compound
107762,4,Compound
107763,3,Compound
107764,7,Compound
107765,3,Compound
107766,5,Compound
107767,3,Compound
107768,8,Compound
107769,7,Compound
107770,3,Compound
107771,7,Compound
107772,4,Compound
107773,4,Compound
107774,4,Compound
107775,7,Compound
107776,5,Compound
107777,8,Compound
107778,9,Compound
107779,4,Compound
107780,4,Compound
107781,7,Compound
107782,4,Compound
107783,4,Compound
107784,4,Compound
107785,5,Compound
107786,8,Compound
107787,3,Compound
107788,5,Compound
107789,3,Compound
107790,5,Compound
107791,5,Compound
107792,4,Compound
107793,5,Compound
107794,5,Compound
107795,3,Compound
107796,4,Compound
107797,4,Compound
107798,4,Compound
107799,4,Compound
107800,5,Compound
107801,7,Compound
107802,5,Compound
107803,5,Compound
107804,5,Compound
107805,3,Compound
107806,4,Compound
107807,8,Compound
107808,10,Compound
107809,5,Compound
107810,4,Compound
107811,6,Compound
107812,5,Compound
107813,5,Compound
107814,4,Compound
107815,7,Compound
107816,9,Compound
107817,4,Compound
107818,7,Compound
107819,4,Compound
107820,7,Compound
107821,4,Compound
107822,4,Compound
107823,8,Compound
107824,3,Compound
107825,3,Compound
107826,7,Compound
107827,8,Compound
107828,4,Compound
107829,5,Compound
107830,7,Compound
107831,5,Compound
107832,4,Compound
107833,5,Compound
107834,3,Compound
107835,4,Compound
107836,4,Compound
107837,5,Compound
107838,9,Compound
107839,3,Compound
107840,6,Compound
107841,8,Compound
107842,3,Compound
107843,3,Compound
107844,4,Compound
107845,7,Compound
107846,4,Compound
107847,5,Compound
107848,5,Compound
107849,3,Compound
107850,5,Compound
107851,3,Compound
107852,5,Compound
107853,4,Compound
107854,6,Compound
107855,2,Compound
107856,5,Compound
107857,2,Compound
107858,2,Compound
107859,5,Compound
107860,5,Compound
107861,3,Compound
107862,4,Compound
107863,5,Compound
107864,7,Compound
107865,4,Compound
107866,4,Compound
107867,7,Compound
107868,4,Compound
107869,5,Compound
107870,5,Compound
107871,4,Compound
107872,4,Compound
107873,5,Compound
107874,5,Compound
107875,7,Compound
107876,6,Compound
107877,5,Compound
107878,4,Compound
107879,4,Compound
107880,8,Compound
107881,7,Compound
107882,7,Compound
107883,7,Compound
107884,5,Compound
107885,7,Compound
107886,8,Compound
107887,2,Compound
107888,3,Compound
107889,3,Compound
107890,4,Compound
107891,4,Compound
107892,4,Compound
107893,5,Compound
107894,4,Compound
107895,5,Compound
107896,10,Compound
107897,4,Compound
107898,8,Compound
107899,7,Compound
107900,5,Compound
107901,5,Compound
107902,7,Compound
107903,4,Compound
107904,4,Compound
107905,6,Compound
107906,7,Compound
107907,3,Compound
107908,4,Compound
107909,7,Compound
107910,4,Compound
107911,3,Compound
107912,5,Compound
107913,3,Compound
107914,7,Compound
107915,7,Compound
107916,3,Compound
107917,3,Compound
107918,5,Compound
107919,5,Compound
107920,7,Compound
107921,9,Compound
107922,4,Compound
107923,7,Compound
107924,7,Compound
107925,4,Compound
107926,7,Compound
107927,3,Compound
107928,4,Compound
107929,3,Compound
107930,5,Compound
107931,3,Compound
107932,5,Compound
107933,4,Compound
107934,4,Compound
107935,5,Compound
107936,3,Compound
107937,3,Compound
107938,4,Compound
107939,7,Compound
107940,5,Compound
107941,4,Compound
107942,9,Compound
107943,6,Compound
107944,4,Compound
107945,4,Compound
107946,7,Compound
107947,4,Compound
107948,5,Compound
107949,8,Compound
107950,7,Compound
107951,5,Compound
107952,3,Compound
107953,6,Compound
107954,4,Compound
107955,3,Compound
107956,5,Compound
107957,8,Compound
107958,7,Compound
107959,5,Compound
107960,6,Compound
107961,4,Compound
107962,4,Compound
107963,4,Compound
107964,4,Compound
107965,8,Compound
107966,7,Compound
107967,7,Compound
107968,5,Compound
107969,3,Compound
107970,5,Compound
107971,3,Compound
107972,4,Compound
107973,3,Compound
107974,5,Compound
107975,5,Compound
107976,7,Compound
107977,3,Compound
107978,3,Compound
107979,7,Compound
107980,3,Compound
107981,3,Compound
107982,5,Compound
107983,6,Compound
107984,3,Compound
107985,4,Compound
107986,4,Compound
107987,4,Compound
107988,4,Compound
107989,4,Compound
107990,4,Compound
107991,4,Compound
107992,5,Compound
107993,8,Compound
107994,7,Compound
107995,7,Compound
107996,3,Compound
107997,4,Compound
107998,3,Compound
107999,5,Compound
108000,7,Compound
108001,7,Compound
108002,7,Compound
108003,3,Compound
108004,6,Compound
108005,8,Compound
108006,4,Compound
108007,5,Compound
108008,5,Compound
108009,9,Compound
108010,3,Compound
108011,4,Compound
108012,3,Compound
108013,7,Compound
108014,5,Compound
108015,6,Compound
108016,4,Compound
108017,8,Compound
108018,3,Compound
108019,5,Compound
108020,7,Compound
108021,2,Compound
108022,5,Compound
108023,4,Compound
108024,4,Compound
108025,7,Compound
108026,5,Compound
108027,8,Compound
108028,4,Compound
108029,3,Compound
108030,7,Compound
108031,3,Compound
108032,4,Compound
108033,4,Compound
108034,4,Compound
108035,8,Compound
108036,7,Compound
108037,2,Compound
108038,5,Compound
108039,4,Compound
108040,4,Compound
108041,3,Compound
108042,8,Compound
108043,3,Compound
108044,4,Compound
108045,4,Compound
108046,4,Compound
108047,3,Compound
108048,8,Compound
108049,5,Compound
108050,3,Compound
108051,5,Compound
108052,4,Compound
108053,5,Compound
108054,5,Compound
108055,8,Compound
108056,7,Compound
108057,8,Compound
108058,4,Compound
108059,5,Compound
108060,5,Compound
108061,4,Compound
108062,4,Compound
108063,8,Compound
108064,5,Compound
108065,5,Compound
108066,7,Compound
108067,4,Compound
108068,3,Compound
108069,5,Compound
108070,6,Compound
108071,20,Compound
108072,4,Compound
108073,4,Compound
108074,4,Compound
108075,3,Compound
108076,7,Compound
108077,4,Compound
108078,7,Compound
108079,8,Compound
108080,4,Compound
108081,4,Compound
108082,4,Compound
108083,4,Compound
108084,4,Compound
108085,5,Compound
108086,2,Compound
108087,4,Compound
108088,3,Compound
108089,8,Compound
108090,7,Compound
108091,5,Compound
108092,5,Compound
108093,3,Compound
108094,4,Compound
108095,3,Compound
108096,4,Compound
108097,10,Compound
108098,4,Compound
108099,4,Compound
108100,7,Compound
108101,4,Compound
108102,4,Compound
108103,3,Compound
108104,3,Compound
108105,5,Compound
108106,5,Compound
108107,4,Compound
108108,6,Compound
108109,5,Compound
108110,4,Compound
108111,3,Compound
108112,3,Compound
108113,4,Compound
108114,7,Compound
108115,7,Compound
108116,5,Compound
108117,4,Compound
108118,8,Compound
108119,4,Compound
108120,4,Compound
108121,8,Compound
108122,5,Compound
108123,5,Compound
108124,6,Compound
108125,5,Compound
108126,4,Compound
108127,4,Compound
108128,8,Compound
108129,13,Compound
108130,7,Compound
108131,5,Compound
108132,4,Compound
108133,4,Compound
108134,5,Compound
108135,10,Compound
108136,3,Compound
108137,6,Compound
108138,4,Compound
108139,4,Compound
108140,5,Compound
108141,7,Compound
108142,8,Compound
108143,5,Compound
108144,7,Compound
108145,8,Compound
108146,7,Compound
108147,3,Compound
108148,3,Compound
108149,6,Compound
108150,7,Compound
108151,7,Compound
108152,3,Compound
108153,145,Compound
108154,5,Compound
108155,7,Compound
108156,7,Compound
108157,5,Compound
108158,2,Compound
108159,4,Compound
108160,4,Compound
108161,3,Compound
108162,7,Compound
108163,4,Compound
108164,6,Compound
108165,5,Compound
108166,7,Compound
108167,5,Compound
108168,4,Compound
108169,3,Compound
108170,5,Compound
108171,7,Compound
108172,7,Compound
108173,3,Compound
108174,5,Compound
108175,3,Compound
108176,5,Compound
108177,3,Compound
108178,4,Compound
108179,8,Compound
108180,5,Compound
108181,6,Compound
108182,4,Compound
108183,4,Compound
108184,22,Compound
108185,5,Compound
108186,4,Compound
108187,4,Compound
108188,3,Compound
108189,3,Compound
108190,5,Compound
108191,4,Compound
108192,3,Compound
108193,3,Compound
108194,10,Compound
108195,5,Compound
108196,4,Compound
108197,7,Compound
108198,5,Compound
108199,5,Compound
108200,3,Compound
108201,5,Compound
108202,9,Compound
108203,7,Compound
108204,5,Compound
108205,4,Compound
108206,5,Compound
108207,7,Compound
108208,3,Compound
108209,4,Compound
108210,4,Compound
108211,4,Compound
108212,3,Compound
108213,5,Compound
108214,3,Compound
108215,3,Compound
108216,6,Compound
108217,5,Compound
108218,4,Compound
108219,5,Compound
108220,4,Compound
108221,3,Compound
108222,3,Compound
108223,6,Compound
108224,5,Compound
108225,7,Compound
108226,3,Compound
108227,7,Compound
108228,3,Compound
108229,7,Compound
108230,4,Compound
108231,5,Compound
108232,5,Compound
108233,8,Compound
108234,9,Compound
108235,4,Compound
108236,3,Compound
108237,4,Compound
108238,4,Compound
108239,7,Compound
108240,5,Compound
108241,4,Compound
108242,8,Compound
108243,5,Compound
108244,3,Compound
108245,6,Compound
108246,6,Compound
108247,8,Compound
108248,4,Compound
108249,7,Compound
108250,6,Compound
108251,3,Compound
108252,4,Compound
108253,4,Compound
108254,4,Compound
108255,3,Compound
108256,3,Compound
108257,4,Compound
108258,3,Compound
108259,4,Compound
108260,3,Compound
108261,5,Compound
108262,8,Compound
108263,5,Compound
108264,3,Compound
108265,5,Compound
108266,8,Compound
108267,3,Compound
108268,7,Compound
108269,4,Compound
108270,5,Compound
108271,3,Compound
108272,4,Compound
108273,5,Compound
108274,7,Compound
108275,5,Compound
108276,6,Compound
108277,3,Compound
108278,8,Compound
108279,6,Compound
108280,5,Compound
108281,3,Compound
108282,3,Compound
108283,4,Compound
108284,7,Compound
108285,7,Compound
108286,4,Compound
108287,5,Compound
108288,4,Compound
108289,5,Compound
108290,8,Compound
108291,3,Compound
108292,8,Compound
108293,4,Compound
108294,5,Compound
108295,5,Compound
108296,5,Compound
108297,7,Compound
108298,4,Compound
108299,3,Compound
108300,10,Compound
108301,5,Compound
108302,7,Compound
108303,5,Compound
108304,3,Compound
108305,6,Compound
108306,4,Compound
108307,3,Compound
108308,4,Compound
108309,4,Compound
108310,4,Compound
108311,8,Compound
108312,6,Compound
108313,8,Compound
108314,7,Compound
108315,3,Compound
108316,7,Compound
108317,5,Compound
108318,10,Compound
108319,3,Compound
108320,3,Compound
108321,5,Compound
108322,7,Compound
108323,7,Compound
108324,4,Compound
108325,7,Compound
108326,5,Compound
108327,8,Compound
108328,4,Compound
108329,5,Compound
108330,4,Compound
108331,3,Compound
108332,4,Compound
108333,6,Compound
108334,3,Compound
108335,6,Compound
108336,5,Compound
108337,4,Compound
108338,4,Compound
108339,4,Compound
108340,4,Compound
108341,8,Compound
108342,7,Compound
108343,3,Compound
108344,4,Compound
108345,5,Compound
108346,8,Compound
108347,5,Compound
108348,6,Compound
108349,7,Compound
108350,5,Compound
108351,4,Compound
108352,3,Compound
108353,4,Compound
108354,3,Compound
108355,5,Compound
108356,8,Compound
108357,5,Compound
108358,7,Compound
108359,7,Compound
108360,3,Compound
108361,3,Compound
108362,3,Compound
108363,3,Compound
108364,4,Compound
108365,7,Compound
108366,5,Compound
108367,3,Compound
108368,3,Compound
108369,3,Compound
108370,4,Compound
108371,3,Compound
108372,4,Compound
108373,7,Compound
108374,5,Compound
108375,4,Compound
108376,7,Compound
108377,3,Compound
108378,7,Compound
108379,7,Compound
108380,8,Compound
108381,3,Compound
108382,5,Compound
108383,7,Compound
108384,4,Compound
108385,7,Compound
108386,6,Compound
108387,4,Compound
108388,4,Compound
108389,5,Compound
108390,4,Compound
108391,7,Compound
108392,4,Compound
108393,3,Compound
108394,8,Compound
108395,5,Compound
108396,8,Compound
108397,4,Compound
108398,7,Compound
108399,3,Compound
108400,8,Compound
108401,8,Compound
108402,3,Compound
108403,4,Compound
108404,3,Compound
108405,8,Compound
108406,7,Compound
108407,9,Compound
108408,4,Compound
108409,2,Compound
108410,4,Compound
108411,7,Compound
108412,5,Compound
108413,8,Compound
108414,6,Compound
108415,5,Compound
108416,3,Compound
108417,4,Compound
108418,5,Compound
108419,8,Compound
108420,8,Compound
108421,5,Compound
108422,10,Compound
108423,8,Compound
108424,8,Compound
108425,3,Compound
108426,5,Compound
108427,3,Compound
108428,4,Compound
108429,5,Compound
108430,7,Compound
108431,5,Compound
108432,6,Compound
108433,5,Compound
108434,13,Compound
108435,9,Compound
108436,3,Compound
108437,4,Compound
108438,3,Compound
108439,5,Compound
108440,5,Compound
108441,4,Compound
108442,3,Compound
108443,2,Compound
108444,3,Compound
108445,6,Compound
108446,4,Compound
108447,5,Compound
108448,6,Compound
108449,4,Compound
108450,4,Compound
108451,9,Compound
108452,3,Compound
108453,3,Compound
108454,5,Compound
108455,7,Compound
108456,181,Compound
108457,5,Compound
108458,5,Compound
108459,5,Compound
108460,5,Compound
108461,3,Compound
108462,5,Compound
108463,4,Compound
108464,3,Compound
108465,3,Compound
108466,4,Compound
108467,4,Compound
108468,10,Compound
108469,7,Compound
108470,3,Compound
108471,10,Compound
108472,7,Compound
108473,7,Compound
108474,5,Compound
108475,7,Compound
108476,3,Compound
108477,4,Compound
108478,4,Compound
108479,4,Compound
108480,9,Compound
108481,8,Compound
108482,4,Compound
108483,7,Compound
108484,7,Compound
108485,5,Compound
108486,7,Compound
108487,7,Compound
108488,5,Compound
108489,4,Compound
108490,7,Compound
108491,8,Compound
108492,6,Compound
108493,7,Compound
108494,3,Compound
108495,4,Compound
108496,7,Compound
108497,5,Compound
108498,5,Compound
108499,5,Compound
108500,8,Compound
108501,7,Compound
108502,5,Compound
108503,4,Compound
108504,4,Compound
108505,7,Compound
108506,3,Compound
108507,7,Compound
108508,5,Compound
108509,7,Compound
108510,6,Compound
108511,8,Compound
108512,3,Compound
108513,4,Compound
108514,3,Compound
108515,4,Compound
108516,8,Compound
108517,8,Compound
108518,10,Compound
108519,4,Compound
108520,3,Compound
108521,10,Compound
108522,4,Compound
108523,5,Compound
108524,9,Compound
108525,7,Compound
108526,4,Compound
108527,5,Compound
108528,4,Compound
108529,7,Compound
108530,3,Compound
108531,7,Compound
108532,3,Compound
108533,3,Compound
108534,3,Compound
108535,4,Compound
108536,4,Compound
108537,5,Compound
108538,4,Compound
108539,8,Compound
108540,5,Compound
108541,7,Compound
108542,5,Compound
108543,5,Compound
108544,4,Compound
108545,7,Compound
108546,3,Compound
108547,4,Compound
108548,6,Compound
108549,4,Compound
108550,8,Compound
108551,6,Compound
108552,4,Compound
108553,7,Compound
108554,3,Compound
108555,3,Compound
108556,5,Compound
108557,4,Compound
108558,4,Compound
108559,8,Compound
108560,5,Compound
108561,4,Compound
108562,10,Compound
108563,4,Compound
108564,4,Compound
108565,6,Compound
108566,4,Compound
108567,3,Compound
108568,4,Compound
108569,3,Compound
108570,4,Compound
108571,5,Compound
108572,7,Compound
108573,7,Compound
108574,4,Compound
108575,5,Compound
108576,8,Compound
108577,4,Compound
108578,4,Compound
108579,4,Compound
108580,4,Compound
108581,4,Compound
108582,5,Compound
108583,3,Compound
108584,3,Compound
108585,4,Compound
108586,2,Compound
108587,7,Compound
108588,5,Compound
108589,4,Compound
108590,3,Compound
108591,4,Compound
108592,7,Compound
108593,5,Compound
108594,3,Compound
108595,4,Compound
108596,5,Compound
108597,5,Compound
108598,3,Compound
108599,4,Compound
108600,4,Compound
108601,7,Compound
108602,4,Compound
108603,4,Compound
108604,3,Compound
108605,5,Compound
108606,5,Compound
108607,6,Compound
108608,4,Compound
108609,5,Compound
108610,3,Compound
108611,3,Compound
108612,6,Compound
108613,9,Compound
108614,4,Compound
108615,6,Compound
108616,4,Compound
108617,6,Compound
108618,3,Compound
108619,3,Compound
108620,11,Compound
108621,4,Compound
108622,3,Compound
108623,10,Compound
108624,4,Compound
108625,7,Compound
108626,5,Compound
108627,3,Compound
108628,7,Compound
108629,8,Compound
108630,4,Compound
108631,6,Compound
108632,3,Compound
108633,5,Compound
108634,5,Compound
108635,3,Compound
108636,4,Compound
108637,9,Compound
108638,4,Compound
108639,4,Compound
108640,4,Compound
108641,2,Compound
108642,3,Compound
108643,4,Compound
108644,5,Compound
108645,5,Compound
108646,5,Compound
108647,4,Compound
108648,7,Compound
108649,7,Compound
108650,7,Compound
108651,4,Compound
108652,4,Compound
108653,6,Compound
108654,4,Compound
108655,7,Compound
108656,7,Compound
108657,2,Compound
108658,6,Compound
108659,2,Compound
108660,4,Compound
108661,5,Compound
108662,4,Compound
108663,4,Compound
108664,3,Compound
108665,10,Compound
108666,3,Compound
108667,5,Compound
108668,8,Compound
108669,5,Compound
108670,11,Compound
108671,9,Compound
108672,5,Compound
108673,4,Compound
108674,8,Compound
108675,4,Compound
108676,5,Compound
108677,5,Compound
108678,4,Compound
108679,7,Compound
108680,4,Compound
108681,5,Compound
108682,4,Compound
108683,4,Compound
108684,7,Compound
108685,8,Compound
108686,10,Compound
108687,3,Compound
108688,8,Compound
108689,5,Compound
108690,6,Compound
108691,4,Compound
108692,7,Compound
108693,4,Compound
108694,23,Compound
108695,7,Compound
108696,5,Compound
108697,5,Compound
108698,4,Compound
108699,7,Compound
108700,8,Compound
108701,4,Compound
108702,5,Compound
108703,4,Compound
108704,5,Compound
108705,5,Compound
108706,3,Compound
108707,5,Compound
108708,7,Compound
108709,7,Compound
108710,3,Compound
108711,3,Compound
108712,7,Compound
108713,5,Compound
108714,4,Compound
108715,3,Compound
108716,4,Compound
108717,5,Compound
108718,5,Compound
108719,5,Compound
108720,3,Compound
108721,5,Compound
108722,2,Compound
108723,3,Compound
108724,7,Compound
108725,7,Compound
108726,6,Compound
108727,5,Compound
108728,5,Compound
108729,8,Compound
108730,5,Compound
108731,5,Compound
108732,5,Compound
108733,2,Compound
108734,7,Compound
108735,6,Compound
108736,3,Compound
108737,4,Compound
108738,3,Compound
108739,3,Compound
108740,7,Compound
108741,7,Compound
108742,4,Compound
108743,5,Compound
108744,4,Compound
108745,7,Compound
108746,3,Compound
108747,6,Compound
108748,5,Compound
108749,5,Compound
108750,4,Compound
108751,5,Compound
108752,3,Compound
108753,4,Compound
108754,5,Compound
108755,7,Compound
108756,4,Compound
108757,4,Compound
108758,5,Compound
108759,4,Compound
108760,8,Compound
108761,7,Compound
108762,4,Compound
108763,5,Compound
108764,5,Compound
108765,4,Compound
108766,5,Compound
108767,4,Compound
108768,4,Compound
108769,7,Compound
108770,6,Compound
108771,5,Compound
108772,3,Compound
108773,5,Compound
108774,9,Compound
108775,3,Compound
108776,5,Compound
108777,8,Compound
108778,3,Compound
108779,4,Compound
108780,8,Compound
108781,5,Compound
108782,7,Compound
108783,6,Compound
108784,4,Compound
108785,5,Compound
108786,4,Compound
108787,3,Compound
108788,5,Compound
108789,7,Compound
108790,4,Compound
108791,2,Compound
108792,5,Compound
108793,3,Compound
108794,7,Compound
108795,4,Compound
108796,4,Compound
108797,4,Compound
108798,7,Compound
108799,7,Compound
108800,4,Compound
108801,4,Compound
108802,5,Compound
108803,3,Compound
108804,4,Compound
108805,7,Compound
108806,5,Compound
108807,5,Compound
108808,5,Compound
108809,3,Compound
108810,3,Compound
108811,5,Compound
108812,5,Compound
108813,4,Compound
108814,4,Compound
108815,3,Compound
108816,5,Compound
108817,4,Compound
108818,5,Compound
108819,5,Compound
108820,5,Compound
108821,5,Compound
108822,5,Compound
108823,3,Compound
108824,4,Compound
108825,3,Compound
108826,3,Compound
108827,4,Compound
108828,7,Compound
108829,7,Compound
108830,9,Compound
108831,4,Compound
108832,5,Compound
108833,4,Compound
108834,5,Compound
108835,5,Compound
108836,4,Compound
108837,5,Compound
108838,5,Compound
108839,8,Compound
108840,7,Compound
108841,5,Compound
108842,3,Compound
108843,7,Compound
108844,4,Compound
108845,5,Compound
108846,6,Compound
108847,5,Compound
108848,4,Compound
108849,6,Compound
108850,5,Compound
108851,3,Compound
108852,4,Compound
108853,7,Compound
108854,5,Compound
108855,5,Compound
108856,5,Compound
108857,6,Compound
108858,7,Compound
108859,4,Compound
108860,5,Compound
108861,4,Compound
108862,3,Compound
108863,5,Compound
108864,3,Compound
108865,5,Compound
108866,8,Compound
108867,4,Compound
108868,8,Compound
108869,3,Compound
108870,8,Compound
108871,4,Compound
108872,7,Compound
108873,4,Compound
108874,4,Compound
108875,3,Compound
108876,4,Compound
108877,5,Compound
108878,6,Compound
108879,5,Compound
108880,5,Compound
108881,6,Compound
108882,3,Compound
108883,3,Compound
108884,7,Compound
108885,3,Compound
108886,4,Compound
108887,4,Compound
108888,7,Compound
108889,7,Compound
108890,5,Compound
108891,3,Compound
108892,5,Compound
108893,5,Compound
108894,4,Compound
108895,6,Compound
108896,5,Compound
108897,5,Compound
108898,5,Compound
108899,4,Compound
108900,4,Compound
108901,5,Compound
108902,8,Compound
108903,5,Compound
108904,7,Compound
108905,5,Compound
108906,4,Compound
108907,8,Compound
108908,5,Compound
108909,5,Compound
108910,5,Compound
108911,9,Compound
108912,3,Compound
108913,7,Compound
108914,8,Compound
108915,4,Compound
108916,4,Compound
108917,4,Compound
108918,3,Compound
108919,7,Compound
108920,8,Compound
108921,5,Compound
108922,5,Compound
108923,5,Compound
108924,6,Compound
108925,7,Compound
108926,4,Compound
108927,10,Compound
108928,3,Compound
108929,7,Compound
108930,7,Compound
108931,4,Compound
108932,3,Compound
108933,7,Compound
108934,6,Compound
108935,8,Compound
108936,8,Compound
108937,7,Compound
108938,7,Compound
108939,7,Compound
108940,3,Compound
108941,7,Compound
108942,7,Compound
108943,6,Compound
108944,8,Compound
108945,5,Compound
108946,7,Compound
108947,5,Compound
108948,8,Compound
108949,7,Compound
108950,4,Compound
108951,5,Compound
108952,5,Compound
108953,4,Compound
108954,7,Compound
108955,7,Compound
108956,14,Compound
108957,7,Compound
108958,4,Compound
108959,3,Compound
108960,8,Compound
108961,4,Compound
108962,4,Compound
108963,4,Compound
108964,4,Compound
108965,5,Compound
108966,3,Compound
108967,8,Compound
108968,5,Compound
108969,4,Compound
108970,8,Compound
108971,4,Compound
108972,4,Compound
108973,5,Compound
108974,5,Compound
108975,4,Compound
108976,4,Compound
108977,4,Compound
108978,3,Compound
108979,8,Compound
108980,2,Compound
108981,8,Compound
108982,3,Compound
108983,4,Compound
108984,5,Compound
108985,4,Compound
108986,5,Compound
108987,5,Compound
108988,15,Compound
108989,5,Compound
108990,6,Compound
108991,5,Compound
108992,4,Compound
108993,7,Compound
108994,3,Compound
108995,7,Compound
108996,3,Compound
108997,5,Compound
108998,7,Compound
108999,4,Compound
109000,7,Compound
109001,3,Compound
109002,8,Compound
109003,7,Compound
109004,5,Compound
109005,4,Compound
109006,8,Compound
109007,5,Compound
109008,4,Compound
109009,5,Compound
109010,4,Compound
109011,3,Compound
109012,5,Compound
109013,3,Compound
109014,5,Compound
109015,5,Compound
109016,4,Compound
109017,5,Compound
109018,140,Compound
109019,5,Compound
109020,5,Compound
109021,6,Compound
109022,3,Compound
109023,5,Compound
109024,4,Compound
109025,5,Compound
109026,14,Compound
109027,6,Compound
109028,7,Compound
109029,4,Compound
109030,5,Compound
109031,3,Compound
109032,7,Compound
109033,5,Compound
109034,4,Compound
109035,7,Compound
109036,5,Compound
109037,4,Compound
109038,3,Compound
109039,4,Compound
109040,5,Compound
109041,4,Compound
109042,5,Compound
109043,4,Compound
109044,3,Compound
109045,4,Compound
109046,5,Compound
109047,6,Compound
109048,7,Compound
109049,6,Compound
109050,5,Compound
109051,4,Compound
109052,7,Compound
109053,3,Compound
109054,5,Compound
109055,5,Compound
109056,5,Compound
109057,4,Compound
109058,4,Compound
109059,3,Compound
109060,7,Compound
109061,7,Compound
109062,7,Compound
109063,4,Compound
109064,9,Compound
109065,5,Compound
109066,4,Compound
109067,6,Compound
109068,5,Compound
109069,6,Compound
109070,7,Compound
109071,2,Compound
109072,7,Compound
109073,5,Compound
109074,3,Compound
109075,4,Compound
109076,3,Compound
109077,7,Compound
109078,5,Compound
109079,7,Compound
109080,8,Compound
109081,4,Compound
109082,3,Compound
109083,3,Compound
109084,8,Compound
109085,4,Compound
109086,3,Compound
109087,7,Compound
109088,5,Compound
109089,4,Compound
109090,3,Compound
109091,5,Compound
109092,9,Compound
109093,7,Compound
109094,6,Compound
109095,7,Compound
109096,4,Compound
109097,6,Compound
109098,5,Compound
109099,4,Compound
109100,7,Compound
109101,7,Compound
109102,9,Compound
109103,4,Compound
109104,5,Compound
109105,4,Compound
109106,6,Compound
109107,5,Compound
109108,6,Compound
109109,5,Compound
109110,5,Compound
109111,8,Compound
109112,5,Compound
109113,3,Compound
109114,3,Compound
109115,5,Compound
109116,5,Compound
109117,7,Compound
109118,7,Compound
109119,3,Compound
109120,8,Compound
109121,3,Compound
109122,3,Compound
109123,3,Compound
109124,7,Compound
109125,3,Compound
109126,4,Compound
109127,4,Compound
109128,5,Compound
