inchikey,prism_name,broad_id,prism_columns,prism_screens,prism_targets,prism_moa,prism_smiles,_cgp_row,compound_id,canonical_smiles,has_structure,has_compound_profile,num_nonmissing_prism_cell_lines
HTQMVQVXFRQIKW-UHFFFAOYSA-N,candesartan,BRD-K84091759-001-07-1,1,HTS,AGTR1,angiotensin receptor antagonist,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,32249,HTQMVQVXFRQIKW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,True,True,541
HTUBKQUPEREOGA-UHFFFAOYSA-N,PD-168393,BRD-K17702546-001-03-2,1,HTS,"EGFR, ERBB2, SRC",EGFR inhibitor,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,32275,HTUBKQUPEREOGA-UHFFFAOYSA-N,C=CC(=O)Nc1ccc2[nH]cnc(=Nc3cccc(Br)c3)c2c1,True,True,574
HUCJFAOMUPXHDK-UHFFFAOYSA-N,xylometazoline,BRD-K08356259-003-24-7,1,HTS,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C",adrenergic receptor agonist,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,32338,HUCJFAOMUPXHDK-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,True,True,569
HUDWXDLBWRHCKO-UHFFFAOYSA-N,plurisin-#1,BRD-K99149715-001-01-6,1,HTS,SCD,stearoyl-CoA desaturase inhibitor,O=C(NNc1ccccc1)c1ccncc1,32355,HUDWXDLBWRHCKO-UHFFFAOYSA-N,O=C(NNc1ccccc1)c1ccncc1,True,True,571
HUFOZJXAKZVRNJ-UHFFFAOYSA-N,rociletinib,BRD-K33610132-001-02-9,1,HTS,EGFR,EGFR inhibitor,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,32372,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(N=c2[nH]c(=Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)[nH]cc2C(F)(F)F)c1,True,True,564
HUNAOTXNHVALTN-UHFFFAOYSA-N,VER-49009,BRD-K38548312-001-01-0,1,HTS,HSP90AA1,HSP inhibitor,CCNC(=O)c1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,32413,HUNAOTXNHVALTN-UHFFFAOYSA-N,CCNC(=O)c1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,True,True,571
HUNGUWOZPQBXGX-UHFFFAOYSA-N,KX2-391,BRD-K29968218-001-03-2,1,HTS,SRC,"src inhibitor, tubulin polymerization inhibitor",O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,32416,HUNGUWOZPQBXGX-UHFFFAOYSA-N,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,True,True,565
HUNIPYLVUPMFCZ-UHFFFAOYSA-N,mefexamide,BRD-K20655524-003-12-0,1,HTS,,psychoactive drug,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,32417,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,True,True,550
HUPFGZXOMWLGNK-UHFFFAOYSA-N,diflunisal,BRD-K22031190-001-23-6,1,HTS,"PTGS1, PTGS2",prostanoid receptor antagonist,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,32428,HUPFGZXOMWLGNK-UHFFFAOYSA-N,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,True,True,569
HUQJRYMLJBBEDO-UHFFFAOYSA-N,JNJ-7777120,BRD-K17774839-001-02-9,1,HTS,HRH4,histamine receptor antagonist,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,32436,HUQJRYMLJBBEDO-UHFFFAOYSA-N,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,True,True,574
HUXYBQXJVXOMKX-UHFFFAOYSA-N,PHA-793887,BRD-K64800655-001-07-4,1,HTS,"CDK1, CDK2, CDK4, CDK5, CDK7, CDK9",CDK inhibitor,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,32497,HUXYBQXJVXOMKX-UHFFFAOYSA-N,CC(C)CC(=O)N=c1[nH][nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,True,True,574
HUYWAWARQUIQLE-UHFFFAOYSA-N,isoetharine,BRD-A24587114-066-22-5,1,HTS,"ADRB1, ADRB2",adrenergic receptor agonist,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,32506,HUYWAWARQUIQLE-UHFFFAOYSA-N,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,True,True,570
HWGBHCRJGXAGEU-UHFFFAOYSA-N,methylthiouracil,BRD-K11900042-001-14-4,1,HTS,,,Cc1cc(=O)[nH]c(=S)[nH]1,32731,HWGBHCRJGXAGEU-UHFFFAOYSA-N,Cc1cc(=O)[nH]c(=S)[nH]1,True,True,550
HWHLPVGTWGOCJO-UHFFFAOYSA-N,trihexyphenidyl,BRD-A48180038-003-24-3,1,HTS,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5",acetylcholine receptor antagonist,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,32737,HWHLPVGTWGOCJO-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,True,True,569
HWJRIFZDXJKJJN-UHFFFAOYSA-N,OAC1,BRD-K10878147-001-02-2,1,HTS,,Oct activator,O=C(Nc1cc2cc[nH]c2cn1)c1ccccc1,32751,HWJRIFZDXJKJJN-UHFFFAOYSA-N,O=C(N=c1cc2cc[nH]c2c[nH]1)c1ccccc1,True,True,571
HWVNEWGKWRGSRK-UHFFFAOYSA-N,GW-0742,BRD-K82983861-001-04-3,1,HTS,PPARD,PPAR receptor agonist,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,32829,HWVNEWGKWRGSRK-UHFFFAOYSA-N,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,True,True,571
HWXIGFIVGWUZAO-UHFFFAOYSA-N,doxofylline,BRD-K70507123-001-09-7,1,HTS,"ADORA1, PDE4A, PDE4B, PDE4C, PDE4D",adenosine receptor antagonist,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,32851,HWXIGFIVGWUZAO-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,True,True,572
HWYHZTIRURJOHG-UHFFFAOYSA-N,monosodium-alpha-luminol,BRD-K52559566-001-02-9,1,HTS,,,Nc1cccc2c(=O)[nH][nH]c(=O)c12,32858,HWYHZTIRURJOHG-UHFFFAOYSA-N,Nc1cccc2c(=O)[nH][nH]c(=O)c12,True,True,557
HXCNRYXBZNHDNE-UHFFFAOYSA-N,pirenperone,BRD-K25224017-001-25-0,1,HTS,"HTR2A, HTR7",serotonin receptor antagonist,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,32903,HXCNRYXBZNHDNE-UHFFFAOYSA-N,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,True,True,565
HXHWSAZORRCQMX-UHFFFAOYSA-N,albendazole,BRD-K79131256-001-17-9,1,HTS,"TUBA1A, TUBB, TUBB4B",tubulin polymerization inhibitor,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,32945,HXHWSAZORRCQMX-UHFFFAOYSA-N,CCCSc1ccc2[nH]c(=NC(=O)OC)[nH]c2c1,True,True,574
HXLAFSUPPDYFEO-UHFFFAOYSA-N,bevantolol,BRD-A18233884-003-02-7,1,HTS,"ADRA1A, ADRB1, ADRB2",adrenergic receptor antagonist,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,32974,HXLAFSUPPDYFEO-UHFFFAOYSA-N,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,True,True,563
HXNFUBHNUDHIGC-UHFFFAOYSA-N,oxypurinol,BRD-K31841515-001-07-8,1,HTS,XDH,xanthine oxidase inhibitor,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,32994,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,True,True,561
HXQVQGWHFRNKMS-UHFFFAOYSA-M,thiomersal,BRD-K61443650-236-13-1,1,HTS,OXCT1,other antibiotic,C[CH2][Hg][S]c1ccccc1C(=O)O,33016,HXQVQGWHFRNKMS-UHFFFAOYSA-M,CC[Hg]Sc1ccccc1C(=O)O,True,True,574
HXYVTAGFYLMHSO-UHFFFAOYSA-N,palmitoylethanolamide,BRD-K68095457-001-10-1,1,HTS,"CNR2, GPR119, GPR55",cannabinoid receptor agonist,CCCCCCCCCCCCCCCC(=O)NCCO,33067,HXYVTAGFYLMHSO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)NCCO,True,True,565
HYHMLYSLQUKXKP-UHFFFAOYSA-N,ETC-1002,BRD-K63177377-001-01-8,1,MTS004,ACLY,AMPK inhibitor,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,33140,HYHMLYSLQUKXKP-UHFFFAOYSA-N,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,True,True,546
HYNBNUYQTQIHJK-UHFFFAOYSA-N,AZD2461,BRD-K85014146-001-02-5,1,HTS,,PARP inhibitor,COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,33179,HYNBNUYQTQIHJK-UHFFFAOYSA-N,COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,True,True,501
HYWYRSMBCFDLJT-UHFFFAOYSA-N,nimesulide,BRD-K76775527-001-30-2,1,HTS,"LTF, PLA2G2E, PTGS1, PTGS2",cyclooxygenase inhibitor,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,33250,HYWYRSMBCFDLJT-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,True,True,574
HYYBABOKPJLUIN-UHFFFAOYSA-N,mefenamic-acid,BRD-K92778217-001-32-7,1,HTS,"KCNQ1, PTGS1, PTGS2, TRPM3",cyclooxygenase inhibitor,Cc1cccc(Nc2ccccc2C(=O)O)c1C,33258,HYYBABOKPJLUIN-UHFFFAOYSA-N,Cc1cccc(Nc2ccccc2C(=O)O)c1C,True,True,549
HZTYDQRUAWIZRE-UHFFFAOYSA-N,GSK1838705A,BRD-K06749501-001-02-1,1,HTS,"ALK, IGF1R, INSR, RPS6KA1",insulin growth factor receptor inhibitor,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,33407,HZTYDQRUAWIZRE-UHFFFAOYSA-N,CNC(=O)c1c(F)cccc1N=c1[nH]c(=Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)[nH]c2[nH]ccc12,True,True,570
IAJBQAYHSQIQRE-UHFFFAOYSA-N,asaraldehyde,BRD-K88219015-001-10-8,1,HTS,PTGS2,cyclooxygenase inhibitor,COc1cc(OC)c(OC)cc1C=O,33520,IAJBQAYHSQIQRE-UHFFFAOYSA-N,COc1cc(OC)c(OC)cc1C=O,True,True,557
IASPBORHOMBZMY-UHFFFAOYSA-N,SRT1720,BRD-K95926480-003-03-6,1,HTS,SIRT1,SIRT activator,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,33587,IASPBORHOMBZMY-UHFFFAOYSA-N,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,True,True,565
IBAKVEUZKHOWNG-UHFFFAOYSA-N,EVP4593,BRD-K68395654-001-03-1,1,HTS,,NFkB pathway inhibitor,Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,33647,IBAKVEUZKHOWNG-UHFFFAOYSA-N,Nc1ccc2[nH]cnc(=NCCc3ccc(Oc4ccccc4)cc3)c2c1,True,True,574
IBCXZJCWDGCXQT-UHFFFAOYSA-N,LY364947,BRD-K06234293-001-04-2,1,HTS,TGFBR1,"TGF beta receptor inhibitor, p38 MAPK inhibitor",c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,33670,IBCXZJCWDGCXQT-UHFFFAOYSA-N,c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,True,True,563
IBPVXAOOVUAOKJ-UHFFFAOYSA-N,NVP-BSK805,BRD-K02017404-300-06-2,1,HTS,JAK2,JAK inhibitor,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,33753,IBPVXAOOVUAOKJ-UHFFFAOYSA-N,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,True,True,570
IBXPYPUJPLLOIN-UHFFFAOYSA-N,dimetridazole,BRD-K72728560-001-01-4,1,HTS,,bacterial DNA inhibitor,Cc1ncc([N+](=O)[O-])n1C,33811,IBXPYPUJPLLOIN-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1C,True,True,570
ICFJFFQQTFMIBG-UHFFFAOYSA-N,phenformin,BRD-K11399644-003-11-3,1,HTS,"KCNJ8, PRKAA1",AMPK activator,N=C(N)NC(=N)NCCc1ccccc1,33864,ICFJFFQQTFMIBG-UHFFFAOYSA-N,N=C(N)N=C(N)NCCc1ccccc1,True,True,548
ICKFFNBDFNZJSX-UHFFFAOYSA-N,chloropyramine,BRD-K83257731-003-23-5,1,HTS,HRH1,histamine receptor antagonist,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,33896,ICKFFNBDFNZJSX-UHFFFAOYSA-N,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,True,True,570
ICMGLRUYEQNHPF-UHFFFAOYSA-N,urapidil,BRD-K73196317-003-14-8,1,HTS,HTR1A,adrenergic receptor antagonist,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,33911,ICMGLRUYEQNHPF-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,True,True,572
ICMIJSRDISNKOC-UHFFFAOYSA-N,D-64131,BRD-K26997899-001-02-2,1,HTS,TUBB,microtubule inhibitor,COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1,33912,ICMIJSRDISNKOC-UHFFFAOYSA-N,COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1,True,True,574
ICUTUKXCWQYESQ-UHFFFAOYSA-N,triclocarban,BRD-K25029121-001-05-8,1,MTS004,,other antibiotic,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,33962,ICUTUKXCWQYESQ-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,True,True,547
IDYZIJYBMGIQMJ-UHFFFAOYSA-N,enoxacin,BRD-K78113049-001-16-2,1,HTS,TOP2A,topoisomerase inhibitor,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,34169,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,True,True,563
IEDVJHCEMCRBQM-UHFFFAOYSA-N,trimethoprim,BRD-K07208025-001-29-7,1,HTS,"DHFR, TYMS",dihydrofolate reductase inhibitor,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,34200,IEDVJHCEMCRBQM-UHFFFAOYSA-N,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC,True,True,569
IEJXVRYNEISIKR-UHFFFAOYSA-N,apraclonidine,BRD-K38911213-003-01-6,1,HTS,"ADRA1A, ADRA2A, ADRA2B, ADRA2C",adrenergic receptor agonist,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,34244,IEJXVRYNEISIKR-UHFFFAOYSA-N,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,True,True,570
IENZFHBNCRQMNP-UHFFFAOYSA-N,PRX-08066,BRD-K16757695-050-02-5,1,HTS,HTR2B,serotonin receptor antagonist,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,34272,IENZFHBNCRQMNP-UHFFFAOYSA-N,N#Cc1cc(CN2CCC(N=c3[nH]cnc4sc(Cl)cc34)CC2)ccc1F,True,True,572
IENZQIKPVFGBNW-UHFFFAOYSA-N,prazosin,BRD-K49111258-003-29-7,1,HTS,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, KCNH2, KCNH6, KCNH7",adrenergic receptor antagonist,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,34273,IENZQIKPVFGBNW-UHFFFAOYSA-N,COc1cc2[nH]c(N3CCN(C(=O)c4ccco4)CC3)nc(=N)c2cc1OC,True,True,567
IFIUFCJFLGCQPH-UHFFFAOYSA-N,BRL-50481,BRD-K84266862-001-03-2,1,HTS,"PDE7A, PDE7B",phosphodiesterase inhibitor,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)C,34416,IFIUFCJFLGCQPH-UHFFFAOYSA-N,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)C,True,True,569
IFRGXKKQHBVPCQ-UHFFFAOYSA-N,AT13387,BRD-K58435339-001-03-0,1,HTS,HSP90AA1,HSP antagonist,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,34488,IFRGXKKQHBVPCQ-UHFFFAOYSA-N,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,True,True,572
IGUBBWJDMLCRIK-UHFFFAOYSA-N,VS-4718,BRD-K09877029-001-01-2,1,HTS,,focal adhesion kinase inhibitor,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,34668,IGUBBWJDMLCRIK-UHFFFAOYSA-N,CNC(=O)c1ccccc1N=c1cc(Nc2ccc(N3CCOCC3)cc2OC)[nH]cc1C(F)(F)F,True,True,571
IHAXLPDVOWLUOS-UHFFFAOYSA-N,setipiprant,BRD-K24497734-001-01-6,1,MTS004,PTGDR2,prostaglandin inhibitor,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,34716,IHAXLPDVOWLUOS-UHFFFAOYSA-N,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,True,True,547
IHLVSLOZUHKNMQ-UHFFFAOYSA-N,LY2109761,BRD-K47557313-001-02-7,1,HTS,"TGFBR1, TGFBR2",TGF beta receptor inhibitor,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,34801,IHLVSLOZUHKNMQ-UHFFFAOYSA-N,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,True,True,570
IHYZMEAZAIFMTN-UHFFFAOYSA-N,RN-1734,BRD-K95581532-001-01-5,1,HTS,TRPV4,TRPV antagonist,CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,34888,IHYZMEAZAIFMTN-UHFFFAOYSA-N,CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,True,True,565
IIBYAHWJQTYFKB-UHFFFAOYSA-N,bezafibrate,BRD-K46018455-001-27-6,1,HTS,"PPARA, PPARD, PPARG",PPAR receptor agonist,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,34906,IIBYAHWJQTYFKB-UHFFFAOYSA-N,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,True,True,557
IIHQNAXFIODVDU-UHFFFAOYSA-N,2-cyanopyrimidine,BRD-K95015809-001-02-8,1,HTS,,cathepsin inhibitor,N#Cc1ncccn1,34949,IIHQNAXFIODVDU-UHFFFAOYSA-N,N#Cc1ncccn1,True,True,550
IIXWYSCJSQVBQM-UHFFFAOYSA-N,PF-06463922,BRD-A23124853-001-01-4,1,MTS004,"ALK, FES, ROS1",ALK tyrosine kinase receptor inhibitor,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,35057,IIXWYSCJSQVBQM-UHFFFAOYSA-N,CC1Oc2cc(c[nH]c2=N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,True,True,547
IJHNSHDBIRRJRN-UHFFFAOYSA-N,pheniramine,BRD-A23072235-050-18-5,1,HTS,HRH1,histamine receptor antagonist,CN(C)CCC(c1ccccc1)c1ccccn1,35133,IJHNSHDBIRRJRN-UHFFFAOYSA-N,CN(C)CCC(c1ccccc1)c1ccccn1,True,True,535
IJMBOKOTALXLKS-UHFFFAOYSA-N,molidustat,BRD-K01291782-001-01-1,1,MTS004,EGLN2,hypoxia inducible factor inhibitor,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,35162,IJMBOKOTALXLKS-UHFFFAOYSA-N,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,True,True,547
IJTPLVAAROHGGB-UHFFFAOYSA-N,broxaldine,BRD-K36222532-001-01-8,1,HTS,,,Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,35195,IJTPLVAAROHGGB-UHFFFAOYSA-N,Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,True,True,550
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,BRD-K37385792-003-02-1,1,HTS,"AVPR1A, AVPR2",vasopressin receptor antagonist,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,35275,IKENVDNFQMCRTR-UHFFFAOYSA-N,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,True,True,554
IKMDFBPHZNJCSN-UHFFFAOYSA-N,myricetin,BRD-K43149758-001-22-7,1,HTS,PIK3CG,"androgen receptor agonist, cytochrome P450 inhibitor",O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,35322,IKMDFBPHZNJCSN-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,True,True,565
IKQCSJBQLWJEPU-UHFFFAOYSA-N,etamsylate,BRD-K71055333-224-05-8,1,HTS,,haemostatic agent,O=S(=O)(O)c1cc(O)ccc1O,35353,IKQCSJBQLWJEPU-UHFFFAOYSA-N,O=S(=O)(O)c1cc(O)ccc1O,True,True,557
ILAYIAGXTHKHNT-UHFFFAOYSA-N,dapivirine,BRD-K12885236-001-02-7,1,HTS,"CYP3A4, CYP3A5",non-nucleoside reverse transcriptase inhibitor,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,35452,ILAYIAGXTHKHNT-UHFFFAOYSA-N,Cc1cc(C)c(N=c2cc[nH]c(=Nc3ccc(C#N)cc3)[nH]2)c(C)c1,True,True,565
IMWZZHHPURKASS-UHFFFAOYSA-N,metaxalone,BRD-A94709349-001-08-3,1,HTS,,muscle relaxant,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,35783,IMWZZHHPURKASS-UHFFFAOYSA-N,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,True,True,570
IMXHGCRIEAKIBU-UHFFFAOYSA-N,WYE-354,BRD-K77008974-001-03-2,1,HTS,MTOR,mTOR inhibitor,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,35784,IMXHGCRIEAKIBU-UHFFFAOYSA-N,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,True,True,565
IMYZQPCYWPFTAG-UHFFFAOYSA-N,mecamylamine,BRD-A20119038-003-07-8,1,HTS,"CHRNA1, CHRNA2, CHRNA3, CHRNA4, CHRNA6, CHRNA7",acetylcholine receptor antagonist,CNC1(C)C2CCC(C2)C1(C)C,35799,IMYZQPCYWPFTAG-UHFFFAOYSA-N,CNC1(C)C2CCC(C2)C1(C)C,True,True,569
IMZMKUWMOSJXDT-UHFFFAOYSA-N,cromoglicic-acid,BRD-K20920669-304-09-1,1,HTS,"KCNMA1, S100P",immunosuppressant,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,35802,IMZMKUWMOSJXDT-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,True,True,573
INASOKQDNHHMRE-UHFFFAOYSA-N,WAY-362450,BRD-K54640016-001-04-7,1,HTS,NR1H4,FXR agonist,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,35808,INASOKQDNHHMRE-UHFFFAOYSA-N,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,True,True,566
INDBQLZJXZLFIT-UHFFFAOYSA-N,primaquine,BRD-A55913614-316-09-6,1,HTS,"KRT7, NQO2","antimalarial agent, DNA inhibitor",COc1cc(NC(C)CCCN)c2ncccc2c1,35827,INDBQLZJXZLFIT-UHFFFAOYSA-N,COc1cc(NC(C)CCCN)c2ncccc2c1,True,True,574
INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,BRD-K32830106-001-02-6; BRD-K32830106-003-20-4,2,HTS,"ADRA2A, ADRA2B, ADRA2C",adrenergic receptor agonist,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,35869,INJOMKTZOLKMBF-UHFFFAOYSA-N,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,True,True,571
INVTYAOGFAGBOE-UHFFFAOYSA-N,entinostat,BRD-K77908580-001-09-6,1,HTS,"HDAC1, HDAC2, HDAC3, HDAC9",HDAC inhibitor,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,35956,INVTYAOGFAGBOE-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,True,True,572
INWLQCZOYSRPNW-UHFFFAOYSA-N,mepivacaine,BRD-A03216249-003-24-3,1,HTS,SCN10A,"potassium channel blocker, sodium channel blocker",Cc1cccc(C)c1NC(=O)C1CCCCN1C,35965,INWLQCZOYSRPNW-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C1CCCCN1C,True,True,567
IPBCWPPBAWQYOO-UHFFFAOYSA-N,tetradecylthioacetic-acid,BRD-K47539947-001-03-7,1,HTS,,lipid peroxidase inhibitor,CCCCCCCCCCCCCCSCC(=O)O,36175,IPBCWPPBAWQYOO-UHFFFAOYSA-N,CCCCCCCCCCCCCCSCC(=O)O,True,True,569
