method,pair_a,pair_b,mechanism_category,shared_gene_count,pair_shared_genes
CGP-Align,283,586,PI3K/AKT/mTOR,1,24
CGP-Align,294,534,Cell cycle/mitosis,1,13
CGP-Align,232,1220,Cell cycle/mitosis,3,35
CGP-Align,232,1220,Lipid/transport state,1,35
CGP-Align,232,1220,MAPK/RTK,1,35
CGP-Align,232,1220,Nuclear receptor/xenobiotic,1,35
CGP-Align,232,1220,PI3K/AKT/mTOR,1,35
CGP-Align,273,1080,Cell cycle/mitosis,1,27
CGP-Align,273,1080,PI3K/AKT/mTOR,1,27
CGP-Align,470,1709,Nuclear receptor/xenobiotic,2,11
CGP-Align,454,1401,Cell cycle/mitosis,2,28
CGP-Align,454,1401,PI3K/AKT/mTOR,2,28
CGP-Align,334,1692,Cell cycle/mitosis,3,13
CGP-Align,334,1692,Nuclear receptor/xenobiotic,3,13
CGP-Align,334,1692,DNA damage/repair,1,13
CGP-Align,976,1596,Cell cycle/mitosis,2,31
CGP-Align,976,1596,PI3K/AKT/mTOR,2,31
CGP-Align,976,1596,MAPK/RTK,1,31
CGP-Align,976,1596,Nuclear receptor/xenobiotic,1,31
CGP-Align,1214,1585,Epigenetic/chromatin,1,21
CGP-Align,1214,1585,Nuclear receptor/xenobiotic,1,21
CGP-Align,273,1637,Cell cycle/mitosis,1,20
CGP-Align,120,1486,Cell cycle/mitosis,1,29
CGP-Align,120,1486,MAPK/RTK,1,29
CGP-Align,120,1486,Nuclear receptor/xenobiotic,1,29
CGP-Align,232,1835,Nuclear receptor/xenobiotic,2,25
CGP-Align,232,1835,Cell cycle/mitosis,1,25
CGP-Align,232,1835,Lipid/transport state,1,25
CGP-Align,320,632,Cell cycle/mitosis,2,18
CGP-Align,320,632,Nuclear receptor/xenobiotic,1,18
CGP-Align,320,632,Proteostasis,1,18
CGP-Align,283,1451,Cell cycle/mitosis,2,20
CGP-Align,283,1451,Epigenetic/chromatin,1,20
CGP-Align,283,1451,PI3K/AKT/mTOR,1,20
CGP-Align,557,1267,PI3K/AKT/mTOR,1,24
CGP-Align,1073,1079,MAPK/RTK,2,31
CGP-Align,1073,1079,Cell cycle/mitosis,1,31
CGP-Align,1073,1079,PI3K/AKT/mTOR,1,31
CGP-Align,673,1189,Cell cycle/mitosis,3,30
CGP-Align,673,1189,Nuclear receptor/xenobiotic,1,30
CGP-Align,673,1189,PI3K/AKT/mTOR,1,30
CGP-Align,528,636,PI3K/AKT/mTOR,2,28
CGP-Align,528,636,Cell cycle/mitosis,1,28
CGP-Align,528,636,DNA damage/repair,1,28
CGP-Align,1389,1585,Cell cycle/mitosis,2,25
CGP-Align,1389,1585,Epigenetic/chromatin,1,25
CGP-Align,1389,1585,MAPK/RTK,1,25
CGP-Align,1389,1585,PI3K/AKT/mTOR,1,25
CGP-Align,1214,1649,MAPK/RTK,1,21
CGP-Align,294,1763,Cell cycle/mitosis,1,24
CGP-Align,294,1763,MAPK/RTK,1,24
CGP-Align,294,1763,Nuclear receptor/xenobiotic,1,24
CGP-Align,294,1763,Proteostasis,1,24
CGP-Align,816,1214,Epigenetic/chromatin,1,15
CGP-Align,816,1214,Nuclear receptor/xenobiotic,1,15
CGP-Align,1043,1186,Lipid/transport state,1,19
CGP-Align,1043,1186,Nuclear receptor/xenobiotic,1,19
CGP-Align,1043,1186,PI3K/AKT/mTOR,1,19
CGP-Align,195,1181,Nuclear receptor/xenobiotic,1,9
CGP-Align,1394,1637,Nuclear receptor/xenobiotic,1,6
CGP-Align,514,816,Cell cycle/mitosis,2,19
CGP-Align,514,816,DNA damage/repair,1,19
CGP-Align,514,816,Nuclear receptor/xenobiotic,1,19
CGP-Align,534,1637,Cell cycle/mitosis,1,12
CGP-Align,389,1186,Nuclear receptor/xenobiotic,3,28
CGP-Align,389,1186,Cell cycle/mitosis,2,28
CGP-Align,232,1189,Cell cycle/mitosis,1,27
CGP-Align,232,1189,Nuclear receptor/xenobiotic,1,27
CGP-Align,232,1189,PI3K/AKT/mTOR,1,27
CGP-Align,470,865,Nuclear receptor/xenobiotic,1,13
CGP-Align,278,529,Cell cycle/mitosis,2,17
CGP-Align,278,529,Nuclear receptor/xenobiotic,2,17
CGP-Align,278,529,Microtubule,1,17
CGP-Align,1080,1119,Nuclear receptor/xenobiotic,4,31
CGP-Align,1080,1119,Cell cycle/mitosis,1,31
CGP-Align,1080,1119,DNA damage/repair,1,31
CGP-Align,1169,1428,Cell cycle/mitosis,1,7
CGP-Align,570,1585,Cell cycle/mitosis,2,19
CGP-Align,1074,1760,Cell cycle/mitosis,2,16
CGP-Align,1074,1760,Epigenetic/chromatin,1,16
CGP-Align,83,1196,Cell cycle/mitosis,3,27
CGP-Align,83,1196,Microtubule,1,27
CGP-Align,83,1196,Nuclear receptor/xenobiotic,1,27
CGP-Align,83,1196,PI3K/AKT/mTOR,1,27
CGP-Align,1389,1692,Cell cycle/mitosis,1,22
CGP-Align,1389,1692,Epigenetic/chromatin,1,22
CGP-Align,1389,1692,MAPK/RTK,1,22
CGP-Align,1389,1692,Microtubule,1,22
CGP-Align,1389,1692,Nuclear receptor/xenobiotic,1,22
CGP-Align,1389,1692,PI3K/AKT/mTOR,1,22
CGP-Align,586,836,Cell cycle/mitosis,3,25
CGP-Align,586,836,PI3K/AKT/mTOR,1,25
CGP-Align,314,912,Cell cycle/mitosis,1,2
CGP-Align,514,1214,MAPK/RTK,1,13
CGP-Align,514,1214,Nuclear receptor/xenobiotic,1,13
CGP-Align,1236,1585,Nuclear receptor/xenobiotic,2,30
CGP-Align,1236,1585,Cell cycle/mitosis,1,30
CGP-Align,1236,1585,MAPK/RTK,1,30
CGP-Align,1236,1585,PI3K/AKT/mTOR,1,30
CGP-Align,525,1420,Cell cycle/mitosis,1,28
CGP-Align,525,1420,Lipid/transport state,1,28
CGP-Align,51,178,Lipid/transport state,1,20
CGP-Align,33,51,Cell cycle/mitosis,1,27
CGP-Align,195,1709,Nuclear receptor/xenobiotic,2,12
CGP-Align,195,1709,Proteostasis,1,12
CGP-Align,51,1226,Cell cycle/mitosis,1,26
CGP-Align,273,1719,Cell cycle/mitosis,3,20
CGP-Align,83,389,Nuclear receptor/xenobiotic,2,20
CGP-Align,116,673,DNA damage/repair,2,27
CGP-Align,116,673,Cell cycle/mitosis,1,27
CGP-Align,116,673,Nuclear receptor/xenobiotic,1,27
CGP-Align,0,227,DNA damage/repair,2,35
CGP-Align,0,227,PI3K/AKT/mTOR,2,35
CGP-Align,0,227,Cell cycle/mitosis,1,35
CGP-Align,1697,1837,Cell cycle/mitosis,2,18
CGP-Align,1697,1837,Lipid/transport state,1,18
CGP-Align,1697,1837,PI3K/AKT/mTOR,1,18
CGP-Align,528,1110,DNA damage/repair,1,21
CGP-Align,1220,1267,Lipid/transport state,1,23
CGP-Align,1220,1267,PI3K/AKT/mTOR,1,23
CGP-Align,529,1235,Cell cycle/mitosis,1,17
CGP-Align,529,1235,Nuclear receptor/xenobiotic,1,17
CGP-Align,529,1235,PI3K/AKT/mTOR,1,17
CGP-Align,555,1516,MAPK/RTK,2,6
CGP-Align,555,1516,Cell cycle/mitosis,1,6
CGP-Align,120,1043,Nuclear receptor/xenobiotic,1,22
CGP-Align,200,397,Cell cycle/mitosis,2,16
CGP-Align,200,397,DNA damage/repair,1,16
CGP-Align,200,397,Nuclear receptor/xenobiotic,1,16
CGP-Align,396,1238,Cell cycle/mitosis,1,30
CGP-Align,580,688,Cell cycle/mitosis,1,4
CGP-Align,1236,1394,Nuclear receptor/xenobiotic,3,9
CGP-Align,314,1338,Cell cycle/mitosis,1,7
CGP-Align,529,794,MAPK/RTK,2,17
CGP-Align,529,794,Nuclear receptor/xenobiotic,1,17
CGP-Align,529,794,PI3K/AKT/mTOR,1,17
CGP-Align,529,794,Proteostasis,1,17
CGP-Align,1420,1787,Lipid/transport state,1,21
CGP-Align,1420,1787,Nuclear receptor/xenobiotic,1,21
CGP-Align,1420,1787,PI3K/AKT/mTOR,1,21
CGP-Align,1196,1401,Cell cycle/mitosis,2,31
CGP-Align,1196,1401,PI3K/AKT/mTOR,2,31
CGP-Align,1196,1401,DNA damage/repair,1,31
CGP-Align,1214,1220,Epigenetic/chromatin,1,23
CGP-Align,1214,1220,Nuclear receptor/xenobiotic,1,23
CGP-Align,608,1527,Cell cycle/mitosis,2,31
CGP-Align,608,1527,Nuclear receptor/xenobiotic,1,31
CGP-Align,116,205,DNA damage/repair,2,19
CGP-Align,116,205,MAPK/RTK,1,19
CGP-Align,116,205,Microtubule,1,19
CGP-Align,116,205,Nuclear receptor/xenobiotic,1,19
CGP-Align,309,841,Cell cycle/mitosis,3,30
CGP-Align,309,841,MAPK/RTK,1,30
CGP-Align,309,841,Nuclear receptor/xenobiotic,1,30
CGP-Align,94,1269,Cell cycle/mitosis,1,17
CGP-Align,94,1269,PI3K/AKT/mTOR,1,17
CGP-Align,50,385,DNA damage/repair,1,9
CGP-Align,571,1637,Nuclear receptor/xenobiotic,2,23
CGP-Align,1214,1553,Nuclear receptor/xenobiotic,1,11
CGP-Align,227,958,Cell cycle/mitosis,2,31
CGP-Align,227,958,DNA damage/repair,2,31
CGP-Align,958,1241,MAPK/RTK,2,18
CGP-Align,958,1241,DNA damage/repair,1,18
CGP-Align,958,1241,Microtubule,1,18
CGP-Align,958,1241,Nuclear receptor/xenobiotic,1,18
CGP-Align,1112,1637,Lipid/transport state,1,20
CGP-Align,514,865,Nuclear receptor/xenobiotic,1,11
CGP-Align,806,958,Nuclear receptor/xenobiotic,2,18
CGP-Align,806,958,MAPK/RTK,1,18
CGP-Align,806,958,Microtubule,1,18
CGP-Align,200,235,Cell cycle/mitosis,3,29
CGP-Align,200,235,Nuclear receptor/xenobiotic,3,29
CGP-Align,200,235,PI3K/AKT/mTOR,1,29
CGP-Align,460,1428,Cell cycle/mitosis,1,15
CGP-Align,460,1428,Nuclear receptor/xenobiotic,1,15
CGP-Align,273,812,Cell cycle/mitosis,1,19
CGP-Align,571,1719,Nuclear receptor/xenobiotic,4,16
CGP-Align,571,1719,Cell cycle/mitosis,1,16
CGP-Align,673,1196,Cell cycle/mitosis,2,26
CGP-Align,673,1196,DNA damage/repair,1,26
CGP-Align,673,1196,Nuclear receptor/xenobiotic,1,26
CGP-Align,673,1196,PI3K/AKT/mTOR,1,26
CGP-Align,309,1709,Cell cycle/mitosis,1,20
CGP-Align,787,1220,Cell cycle/mitosis,2,34
CGP-Align,787,1220,DNA damage/repair,1,34
CGP-Align,787,1220,Nuclear receptor/xenobiotic,1,34
CGP-Align,787,1220,PI3K/AKT/mTOR,1,34
CGP-Align,1692,1763,Cell cycle/mitosis,1,18
CGP-Align,1692,1763,Epigenetic/chromatin,1,18
CGP-Align,1692,1763,Nuclear receptor/xenobiotic,1,18
CGP-Align,1692,1763,PI3K/AKT/mTOR,1,18
CGP-Align,50,1854,DNA damage/repair,1,9
CGP-Align,571,1489,Nuclear receptor/xenobiotic,3,26
CGP-Align,571,1489,Cell cycle/mitosis,1,26
CGP-Align,571,1489,DNA damage/repair,1,26
CGP-Align,685,1119,Nuclear receptor/xenobiotic,2,25
CGP-Align,685,1119,Cell cycle/mitosis,1,25
CGP-Align,445,1536,Microtubule,1,14
CGP-Align,445,1536,Nuclear receptor/xenobiotic,1,14
CGP-Align,445,1536,PI3K/AKT/mTOR,1,14
CGP-Align,635,1241,MAPK/RTK,2,13
CGP-Align,635,1241,Microtubule,1,13
CGP-Align,635,1241,Nuclear receptor/xenobiotic,1,13
CGP-Align,635,1241,Proteostasis,1,13
CGP-Align,387,1236,Nuclear receptor/xenobiotic,2,27
CGP-Align,387,1236,Cell cycle/mitosis,1,27
CGP-Align,387,1236,DNA damage/repair,1,27
CGP-Align,387,1236,MAPK/RTK,1,27
CGP-Align,83,309,Cell cycle/mitosis,2,21
CGP-Align,314,806,Cell cycle/mitosis,2,6
CGP-Align,314,806,Nuclear receptor/xenobiotic,1,6
CGP-Align,613,1186,Cell cycle/mitosis,3,14
CGP-Align,613,1186,Lipid/transport state,1,14
CGP-Align,1043,1763,Lipid/transport state,1,21
CGP-Align,1043,1763,Nuclear receptor/xenobiotic,1,21
CGP-Align,1043,1763,PI3K/AKT/mTOR,1,21
CGP-Align,227,1382,Cell cycle/mitosis,2,21
CGP-Align,227,1382,DNA damage/repair,1,21
CGP-Align,232,1226,Nuclear receptor/xenobiotic,3,29
CGP-Align,232,1226,Cell cycle/mitosis,1,29
CGP-Align,232,1226,MAPK/RTK,1,29
CGP-Align,232,1226,PI3K/AKT/mTOR,1,29
CGP-Align,294,1119,Cell cycle/mitosis,2,27
CGP-Align,294,1119,Nuclear receptor/xenobiotic,1,27
CGP-Align,543,1692,DNA damage/repair,1,6
CGP-Align,35,1220,Cell cycle/mitosis,1,26
CGP-Align,35,1220,Nuclear receptor/xenobiotic,1,26
CGP-Align,33,1692,Cell cycle/mitosis,2,20
CGP-Align,33,1692,Epigenetic/chromatin,1,20
CGP-Align,33,1692,MAPK/RTK,1,20
CGP-Align,33,1692,Microtubule,1,20
CGP-Align,33,1692,Nuclear receptor/xenobiotic,1,20
CGP-Align,33,1692,PI3K/AKT/mTOR,1,20
CGP-Align,379,1220,Cell cycle/mitosis,1,23
CGP-Align,379,1220,DNA damage/repair,1,23
CGP-Align,379,1220,MAPK/RTK,1,23
CGP-Align,379,1220,Nuclear receptor/xenobiotic,1,23
CGP-Align,1214,1787,Nuclear receptor/xenobiotic,3,25
CGP-Align,1110,1236,DNA damage/repair,1,17
CGP-Align,116,1754,DNA damage/repair,2,13
CGP-Align,116,1754,MAPK/RTK,1,13
CGP-Align,116,1754,Microtubule,1,13
CGP-Align,116,1754,Nuclear receptor/xenobiotic,1,13
CGP-Align,636,1420,PI3K/AKT/mTOR,1,20
CGP-Align,387,1220,Cell cycle/mitosis,1,30
CGP-Align,387,1220,DNA damage/repair,1,30
CGP-Align,387,1220,MAPK/RTK,1,30
CGP-Align,387,1394,Nuclear receptor/xenobiotic,3,11
CGP-Align,195,958,DNA damage/repair,1,11
CGP-Align,195,958,Microtubule,1,11
CGP-Align,387,543,Nuclear receptor/xenobiotic,1,8
CGP-Align,33,514,Cell cycle/mitosis,2,17
CGP-Align,33,514,Nuclear receptor/xenobiotic,1,17
CGP-Align,100,1647,Cell cycle/mitosis,2,28
CGP-Align,673,1486,Cell cycle/mitosis,2,29
CGP-Align,673,1486,Nuclear receptor/xenobiotic,2,29
CGP-Align,673,1486,DNA damage/repair,1,29
CGP-Align,673,1486,PI3K/AKT/mTOR,1,29
CGP-Align,51,1401,Cell cycle/mitosis,1,30
CGP-Align,51,1401,MAPK/RTK,1,30
CGP-Align,273,529,Cell cycle/mitosis,1,26
CGP-Align,273,529,PI3K/AKT/mTOR,1,26
CGP-Align,1178,1300,DNA damage/repair,1,5
CGP-Align,1214,1539,Nuclear receptor/xenobiotic,1,23
CGP-Align,389,1226,Nuclear receptor/xenobiotic,4,24
CGP-Align,33,470,Nuclear receptor/xenobiotic,1,10
CGP-Align,1081,1584,DNA damage/repair,1,12
CGP-Align,1214,1277,Epigenetic/chromatin,1,19
CGP-Align,1214,1277,MAPK/RTK,1,19
CGP-Align,309,1092,Cell cycle/mitosis,1,17
CGP-Align,309,1092,Nuclear receptor/xenobiotic,1,17
CGP-Align,912,1185,Cell cycle/mitosis,1,3
CGP-Align,33,1338,Cell cycle/mitosis,2,17
CGP-Align,33,1338,Microtubule,1,17
CGP-Align,450,1754,DNA damage/repair,2,8
CGP-Align,450,1754,Cell cycle/mitosis,1,8
CGP-Align,450,1754,Nuclear receptor/xenobiotic,1,8
CGP-Align,713,1486,Nuclear receptor/xenobiotic,4,20
CGP-Align,613,1220,Cell cycle/mitosis,2,12
CGP-Align,613,1220,Lipid/transport state,1,12
CGP-Align,187,673,DNA damage/repair,2,21
CGP-Align,187,673,Nuclear receptor/xenobiotic,2,21
CGP-Align,187,673,Cell cycle/mitosis,1,21
CGP-Align,83,1214,Nuclear receptor/xenobiotic,1,13
CGP-Align,116,514,DNA damage/repair,2,21
CGP-Align,116,514,Cell cycle/mitosis,1,21
CGP-Align,116,514,MAPK/RTK,1,21
CGP-Align,116,514,Microtubule,1,21
CGP-Align,116,514,Nuclear receptor/xenobiotic,1,21
CGP-Align,83,1637,Cell cycle/mitosis,1,20
CGP-Align,83,1637,Nuclear receptor/xenobiotic,1,20
CGP-Align,187,1389,Cell cycle/mitosis,2,24
CGP-Align,187,1389,MAPK/RTK,1,24
CGP-Align,187,1389,Microtubule,1,24
CGP-Align,187,1389,Nuclear receptor/xenobiotic,1,24
CGP-Align,187,1389,PI3K/AKT/mTOR,1,24
CGP-Align,1043,1585,Nuclear receptor/xenobiotic,1,20
CGP-Align,1043,1585,PI3K/AKT/mTOR,1,20
CGP-Align,116,1186,Nuclear receptor/xenobiotic,2,27
CGP-Align,116,1186,Cell cycle/mitosis,1,27
CGP-Align,116,1186,MAPK/RTK,1,27
CGP-Align,116,1186,PI3K/AKT/mTOR,1,27
CGP-Align,1189,1299,Cell cycle/mitosis,1,17
CGP-Align,1128,1839,Nuclear receptor/xenobiotic,1,8
CGP-Align,860,1597,Nuclear receptor/xenobiotic,4,21
CGP-Align,860,1597,Cell cycle/mitosis,2,21
CGP-Align,860,1597,MAPK/RTK,1,21
CGP-Align,1739,1763,Cell cycle/mitosis,1,21
CGP-Align,1739,1763,Lipid/transport state,1,21
CGP-Align,195,673,DNA damage/repair,1,12
CGP-Align,195,673,Nuclear receptor/xenobiotic,1,12
CGP-Align,385,1339,DNA damage/repair,1,7
CGP-Align,385,1339,Nuclear receptor/xenobiotic,1,7
CGP-Align,787,1236,Cell cycle/mitosis,3,29
CGP-Align,787,1236,DNA damage/repair,1,29
CGP-Align,787,1236,MAPK/RTK,1,29
CGP-Align,787,1236,Nuclear receptor/xenobiotic,1,29
CGP-Align,787,1236,PI3K/AKT/mTOR,1,29
CGP-Align,1119,1236,Nuclear receptor/xenobiotic,3,31
CGP-Align,1119,1236,Cell cycle/mitosis,2,31
CGP-Align,1119,1236,DNA damage/repair,1,31
CGP-Align,1315,1637,Lipid/transport state,1,8
CGP-Align,105,534,Nuclear receptor/xenobiotic,1,11
CGP-Align,844,1527,Cell cycle/mitosis,2,29
CGP-Align,844,1527,Lipid/transport state,1,29
CGP-Align,844,1527,PI3K/AKT/mTOR,1,29
CGP-Align,528,688,Cell cycle/mitosis,1,20
CGP-Align,528,688,MAPK/RTK,1,20
CGP-Align,806,1169,Cell cycle/mitosis,2,13
CGP-Align,1112,1277,Proteostasis,1,19
CGP-Align,116,449,Cell cycle/mitosis,1,18
CGP-Align,116,449,MAPK/RTK,1,18
CGP-Align,116,449,PI3K/AKT/mTOR,1,18
CGP-Align,436,1236,Cell cycle/mitosis,1,21
CGP-Align,436,1236,DNA damage/repair,1,21
CGP-Align,436,1236,PI3K/AKT/mTOR,1,21
CGP-Align,273,1585,Cell cycle/mitosis,2,27
CGP-Align,273,1585,PI3K/AKT/mTOR,1,27
CGP-Align,470,1214,Nuclear receptor/xenobiotic,1,10
CGP-Align,1080,1236,Nuclear receptor/xenobiotic,3,32
CGP-Align,1080,1236,Cell cycle/mitosis,1,32
CGP-Align,1080,1236,DNA damage/repair,1,32
CGP-Align,1080,1236,MAPK/RTK,1,32
CGP-Align,1080,1236,PI3K/AKT/mTOR,1,32
CGP-Align,50,1470,Cell cycle/mitosis,3,15
CGP-Align,50,1470,DNA damage/repair,1,15
CGP-Align,50,1470,Microtubule,1,15
CGP-Align,50,1470,Nuclear receptor/xenobiotic,1,15
CGP-Align,195,1119,Cell cycle/mitosis,1,13
CGP-Align,195,1119,DNA damage/repair,1,13
CGP-Align,195,1119,Nuclear receptor/xenobiotic,1,13
CGP-Align,105,1637,Nuclear receptor/xenobiotic,1,20
CGP-Align,841,1226,Cell cycle/mitosis,2,31
CGP-Align,841,1226,MAPK/RTK,2,31
CGP-Align,841,1226,Nuclear receptor/xenobiotic,2,31
CGP-Align,1486,1649,Cell cycle/mitosis,3,25
CGP-Align,1119,1220,Cell cycle/mitosis,1,27
CGP-Align,1119,1220,DNA damage/repair,1,27
CGP-Align,1119,1220,Nuclear receptor/xenobiotic,1,27
CGP-Align,358,1269,Microtubule,1,23
CGP-Align,358,1269,PI3K/AKT/mTOR,1,23
CGP-Align,681,1112,Proteostasis,1,21
CGP-Align,116,713,Nuclear receptor/xenobiotic,2,19
CGP-Align,116,713,Microtubule,1,19
CGP-Align,387,529,Cell cycle/mitosis,1,28
CGP-Align,387,529,MAPK/RTK,1,28
CGP-Align,387,529,Nuclear receptor/xenobiotic,1,28
CGP-Align,641,1401,Cell cycle/mitosis,2,29
CGP-Align,641,1401,PI3K/AKT/mTOR,2,29
CGP-Align,641,1401,Microtubule,1,29
CGP-Align,178,1110,DNA damage/repair,1,18
CGP-Align,178,1110,Epigenetic/chromatin,1,18
CGP-Align,246,571,Cell cycle/mitosis,2,32
CGP-Align,246,571,Nuclear receptor/xenobiotic,2,32
CGP-Align,35,1585,Nuclear receptor/xenobiotic,2,25
CGP-Align,812,1323,MAPK/RTK,1,18
CGP-Align,812,1323,Nuclear receptor/xenobiotic,1,18
CGP-Align,1110,1763,Epigenetic/chromatin,1,22
CGP-Align,1189,1553,Nuclear receptor/xenobiotic,1,13
CGP-Align,1189,1553,PI3K/AKT/mTOR,1,13
CGP-Align,273,1220,Cell cycle/mitosis,2,28
CGP-Align,273,1220,PI3K/AKT/mTOR,1,28
CGP-Align,934,1073,Lipid/transport state,1,27
CGP-Align,934,1073,PI3K/AKT/mTOR,1,27
CGP-Align,1073,1095,Cell cycle/mitosis,2,19
CGP-Align,1073,1095,Lipid/transport state,1,19
CGP-Align,1073,1095,MAPK/RTK,1,19
CGP-Align,1073,1095,Nuclear receptor/xenobiotic,1,19
CGP-Align,1073,1095,PI3K/AKT/mTOR,1,19
CGP-Align,35,1080,Nuclear receptor/xenobiotic,3,31
CGP-Align,570,1081,Cell cycle/mitosis,2,22
CGP-Align,570,1081,DNA damage/repair,1,22
CGP-Align,227,1119,DNA damage/repair,2,27
CGP-Align,227,1119,Cell cycle/mitosis,1,27
CGP-Align,227,1119,PI3K/AKT/mTOR,1,27
CGP-Align,51,881,Cell cycle/mitosis,1,31
CGP-Align,51,881,Lipid/transport state,1,31
CGP-Align,1110,1486,DNA damage/repair,1,17
CGP-Align,1119,1181,Cell cycle/mitosis,1,12
CGP-Align,1119,1181,DNA damage/repair,1,12
CGP-Align,1300,1835,DNA damage/repair,1,9
CGP-Align,942,1189,Cell cycle/mitosis,2,22
CGP-Align,942,1189,Nuclear receptor/xenobiotic,1,22
CGP-Align,105,1719,Nuclear receptor/xenobiotic,2,16
CGP-Align,105,1719,Cell cycle/mitosis,1,16
CGP-Align,105,1719,MAPK/RTK,1,16
CGP-Align,94,1437,Lipid/transport state,1,19
CGP-Align,912,1169,Cell cycle/mitosis,1,2
CGP-Align,105,685,Cell cycle/mitosis,2,24
CGP-Align,105,685,Nuclear receptor/xenobiotic,1,24
CGP-Align,105,685,PI3K/AKT/mTOR,1,24
CGP-Align,681,1338,Cell cycle/mitosis,2,18
CGP-Align,681,1235,PI3K/AKT/mTOR,2,20
CGP-Align,681,1235,Cell cycle/mitosis,1,20
CGP-Align,681,1235,Nuclear receptor/xenobiotic,1,20
CGP-Align,1060,1214,Nuclear receptor/xenobiotic,2,11
CGP-Align,534,1486,Cell cycle/mitosis,1,10
CGP-Align,534,1486,Nuclear receptor/xenobiotic,1,10
CGP-Align,187,881,Cell cycle/mitosis,1,24
CGP-Align,187,881,MAPK/RTK,1,24
CGP-Align,187,881,Nuclear receptor/xenobiotic,1,24
CGP-Align,187,881,PI3K/AKT/mTOR,1,24
CGP-Align,116,336,DNA damage/repair,2,25
CGP-Align,116,336,Cell cycle/mitosis,1,25
CGP-Align,116,336,PI3K/AKT/mTOR,1,25
CGP-Align,586,881,Cell cycle/mitosis,2,30
CGP-Align,586,881,MAPK/RTK,1,30
CGP-Align,586,881,Nuclear receptor/xenobiotic,1,30
CGP-Align,586,881,PI3K/AKT/mTOR,1,30
CGP-Align,387,1080,Nuclear receptor/xenobiotic,2,30
CGP-Align,387,1080,Cell cycle/mitosis,1,30
CGP-Align,387,1080,DNA damage/repair,1,30
CGP-Align,387,1080,MAPK/RTK,1,30
CGP-Align,1236,1338,Cell cycle/mitosis,2,18
CGP-Align,83,942,Cell cycle/mitosis,3,19
CGP-Align,83,942,Nuclear receptor/xenobiotic,1,19
CGP-Align,580,1074,Cell cycle/mitosis,1,3
CGP-Align,571,1220,Cell cycle/mitosis,1,32
CGP-Align,571,1220,DNA damage/repair,1,32
CGP-Align,571,1220,Lipid/transport state,1,32
CGP-Align,571,1220,Nuclear receptor/xenobiotic,1,32
CGP-Align,571,1220,PI3K/AKT/mTOR,1,32
CGP-Align,200,1333,Nuclear receptor/xenobiotic,3,29
CGP-Align,200,1333,Microtubule,1,29
CGP-Align,200,1333,PI3K/AKT/mTOR,1,29
CGP-Align,51,1196,Cell cycle/mitosis,1,27
CGP-Align,33,232,Cell cycle/mitosis,2,29
CGP-Align,33,232,MAPK/RTK,1,29
CGP-Align,33,232,PI3K/AKT/mTOR,1,29
CGP-Align,226,417,Cell cycle/mitosis,2,13
CGP-Align,226,417,Nuclear receptor/xenobiotic,1,13
CGP-Align,479,1382,Cell cycle/mitosis,3,26
CGP-Align,794,1110,DNA damage/repair,1,11
CGP-Align,794,1110,Nuclear receptor/xenobiotic,1,11
CGP-Align,120,1196,Cell cycle/mitosis,1,25
CGP-Align,120,1196,MAPK/RTK,1,25
CGP-Align,120,1196,Nuclear receptor/xenobiotic,1,25
CGP-Align,235,265,Cell cycle/mitosis,2,27
CGP-Align,235,265,Nuclear receptor/xenobiotic,2,27
CGP-Align,235,265,Lipid/transport state,1,27
CGP-Align,235,265,MAPK/RTK,1,27
CGP-Align,235,265,PI3K/AKT/mTOR,1,27
CGP-Align,1420,1527,Cell cycle/mitosis,2,30
CGP-Align,1420,1527,Lipid/transport state,1,30
CGP-Align,1420,1527,PI3K/AKT/mTOR,1,30
CGP-Align,570,1189,Cell cycle/mitosis,2,22
CGP-Align,449,1382,Cell cycle/mitosis,1,20
CGP-Align,449,1382,Nuclear receptor/xenobiotic,1,20
CGP-Align,514,1539,Cell cycle/mitosis,2,19
CGP-Align,514,1539,DNA damage/repair,1,19
CGP-Align,314,713,Nuclear receptor/xenobiotic,2,8
CGP-Align,314,713,Cell cycle/mitosis,1,8
CGP-Align,314,713,Microtubule,1,8
CGP-Align,479,1119,Nuclear receptor/xenobiotic,4,28
CGP-Align,479,1119,Cell cycle/mitosis,1,28
CGP-Align,120,1501,MAPK/RTK,1,12
CGP-Align,120,1501,Microtubule,1,12
CGP-Align,51,470,Cell cycle/mitosis,1,13
CGP-Align,83,806,Cell cycle/mitosis,2,17
CGP-Align,83,806,Nuclear receptor/xenobiotic,2,17
CGP-Align,334,1585,Cell cycle/mitosis,3,15
CGP-Align,334,1585,Nuclear receptor/xenobiotic,3,15
CGP-Align,273,294,Cell cycle/mitosis,2,25
CGP-Align,273,294,MAPK/RTK,1,25
CGP-Align,389,681,Nuclear receptor/xenobiotic,4,23
CGP-Align,812,1236,Nuclear receptor/xenobiotic,3,21
CGP-Align,812,1236,Cell cycle/mitosis,1,21
CGP-Align,812,1236,MAPK/RTK,1,21
CGP-Align,35,314,DNA damage/repair,1,3
CGP-Align,35,314,Nuclear receptor/xenobiotic,1,3
CGP-Align,1175,1484,Cell cycle/mitosis,1,22
CGP-Align,1175,1484,Lipid/transport state,1,22
CGP-Align,1175,1484,MAPK/RTK,1,22
CGP-Align,1175,1484,PI3K/AKT/mTOR,1,22
CGP-Align,174,1134,MAPK/RTK,1,5
CGP-Align,570,1338,Cell cycle/mitosis,2,18
